,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,5,36
1,05:00:01-06:00:00,6,25
2,06:00:01-07:00:00,7,45
3,07:00:01-08:00:00,7,72
4,08:00:01-09:00:00,6,154
5,09:00:01-10:00:00,8,128
6,10:00:01-11:00:00,6,191
7,11:00:01-12:00:00,6,161
8,12:00:01-13:00:00,7,221
9,13:00:01-14:00:00,7,251
10,14:00:01-15:00:00,5,215
11,15:00:01-16:00:00,8,244
12,16:00:01-17:00:00,10,329
13,17:00:01-18:00:00,5,231
14,18:00:01-19:00:00,6,257
15,19:00:01-20:00:00,5,198
16,20:00:01-21:00:00,5,262
17,21:00:01-22:00:00,6,243
18,22:00:01-23:00:00,6,224
19,23:00:01-24:00:00,4,83
