,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,7,83
1,05:00:01-06:00:00,6,25
2,06:00:01-07:00:00,8,39
3,07:00:01-08:00:00,8,78
4,08:00:01-09:00:00,7,113
5,09:00:01-10:00:00,9,123
6,10:00:01-11:00:00,8,136
7,11:00:01-12:00:00,6,125
8,12:00:01-13:00:00,7,219
9,13:00:01-14:00:00,6,174
10,14:00:01-15:00:00,6,239
11,15:00:01-16:00:00,9,159
12,16:00:01-17:00:00,6,213
13,17:00:01-18:00:00,4,191
14,18:00:01-19:00:00,6,251
15,19:00:01-20:00:00,6,325
16,20:00:01-21:00:00,7,383
17,21:00:01-22:00:00,5,181
18,22:00:01-23:00:00,4,165
19,23:00:01-24:00:00,6,78
