,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,10,105
1,05:00:01-06:00:00,7,44
2,06:00:01-07:00:00,5,48
3,07:00:01-08:00:00,9,55
4,08:00:01-09:00:00,11,140
5,09:00:01-10:00:00,10,141
6,10:00:01-11:00:00,8,190
7,11:00:01-12:00:00,7,141
8,12:00:01-13:00:00,7,187
9,13:00:01-14:00:00,5,214
10,14:00:01-15:00:00,6,161
11,15:00:01-16:00:00,7,165
12,16:00:01-17:00:00,7,258
13,17:00:01-18:00:00,7,400
14,18:00:01-19:00:00,9,377
15,19:00:01-20:00:00,7,344
16,20:00:01-21:00:00,8,441
17,21:00:01-22:00:00,6,316
18,22:00:01-23:00:00,6,253
19,23:00:01-24:00:00,10,227
