,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,7,92
1,05:00:01-06:00:00,8,26
2,06:00:01-07:00:00,9,31
3,07:00:01-08:00:00,9,94
4,08:00:01-09:00:00,5,64
5,09:00:01-10:00:00,8,130
6,10:00:01-11:00:00,5,98
7,11:00:01-12:00:00,4,129
8,12:00:01-13:00:00,3,97
9,13:00:01-14:00:00,6,152
10,14:00:01-15:00:00,5,158
11,15:00:01-16:00:00,8,153
12,16:00:01-17:00:00,6,233
13,17:00:01-18:00:00,8,232
14,18:00:01-19:00:00,8,320
15,19:00:01-20:00:00,6,278
16,20:00:01-21:00:00,6,285
17,21:00:01-22:00:00,6,264
18,22:00:01-23:00:00,8,247
19,23:00:01-24:00:00,6,161
