,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,4,49
1,05:00:01-06:00:00,7,18
2,06:00:01-07:00:00,9,44
3,07:00:01-08:00:00,10,98
4,08:00:01-09:00:00,6,116
5,09:00:01-10:00:00,7,148
6,10:00:01-11:00:00,8,187
7,11:00:01-12:00:00,6,218
8,12:00:01-13:00:00,8,233
9,13:00:01-14:00:00,4,250
10,14:00:01-15:00:00,9,311
11,15:00:01-16:00:00,6,205
12,16:00:01-17:00:00,9,303
13,17:00:01-18:00:00,7,223
14,18:00:01-19:00:00,5,229
15,19:00:01-20:00:00,4,195
16,20:00:01-21:00:00,6,326
17,21:00:01-22:00:00,8,244
18,22:00:01-23:00:00,6,260
19,23:00:01-24:00:00,6,103
