,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,4,36
1,05:00:01-06:00:00,3,77
2,06:00:01-07:00:00,9,293
3,07:00:01-08:00:00,15,603
4,08:00:01-09:00:00,12,950
5,09:00:01-10:00:00,14,1002
6,10:00:01-11:00:00,8,643
7,11:00:01-12:00:00,6,617
8,12:00:01-13:00:00,9,524
9,13:00:01-14:00:00,10,483
10,14:00:01-15:00:00,5,550
11,15:00:01-16:00:00,7,485
12,16:00:01-17:00:00,9,694
13,17:00:01-18:00:00,8,589
14,18:00:01-19:00:00,8,694
15,19:00:01-20:00:00,9,890
16,20:00:01-21:00:00,5,851
17,21:00:01-22:00:00,6,414
18,22:00:01-23:00:00,5,319
19,23:00:01-24:00:00,5,145
