,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,3,134
1,05:00:01-06:00:00,1,55
2,06:00:01-07:00:00,11,261
3,07:00:01-08:00:00,14,539
4,08:00:01-09:00:00,13,860
5,09:00:01-10:00:00,13,997
6,10:00:01-11:00:00,9,703
7,11:00:01-12:00:00,7,544
8,12:00:01-13:00:00,6,501
9,13:00:01-14:00:00,8,408
10,14:00:01-15:00:00,4,371
11,15:00:01-16:00:00,6,509
12,16:00:01-17:00:00,5,436
13,17:00:01-18:00:00,9,432
14,18:00:01-19:00:00,2,376
15,19:00:01-20:00:00,11,739
16,20:00:01-21:00:00,10,835
17,21:00:01-22:00:00,6,540
18,22:00:01-23:00:00,3,299
19,23:00:01-24:00:00,2,172
