,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,1,94
1,05:00:01-06:00:00,8,71
2,06:00:01-07:00:00,15,324
3,07:00:01-08:00:00,16,618
4,08:00:01-09:00:00,15,932
5,09:00:01-10:00:00,17,1106
6,10:00:01-11:00:00,9,797
7,11:00:01-12:00:00,4,405
8,12:00:01-13:00:00,8,455
9,13:00:01-14:00:00,8,463
10,14:00:01-15:00:00,7,411
11,15:00:01-16:00:00,2,430
12,16:00:01-17:00:00,7,547
13,17:00:01-18:00:00,8,658
14,18:00:01-19:00:00,10,786
15,19:00:01-20:00:00,7,723
16,20:00:01-21:00:00,7,796
17,21:00:01-22:00:00,4,663
18,22:00:01-23:00:00,5,481
19,23:00:01-24:00:00,6,255
