,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,0,0
1,05:00:01-06:00:00,2,1
2,06:00:01-07:00:00,1,7
3,07:00:01-08:00:00,4,7
4,08:00:01-09:00:00,5,19
5,09:00:01-10:00:00,5,19
6,10:00:01-11:00:00,5,30
7,11:00:01-12:00:00,4,25
8,12:00:01-13:00:00,7,47
9,13:00:01-14:00:00,4,68
10,14:00:01-15:00:00,2,19
11,15:00:01-16:00:00,1,1
12,16:00:01-17:00:00,5,57
13,17:00:01-18:00:00,6,107
14,18:00:01-19:00:00,4,109
15,19:00:01-20:00:00,3,71
16,20:00:01-21:00:00,1,23
17,21:00:01-22:00:00,4,72
18,22:00:01-23:00:00,7,43
19,23:00:01-24:00:00,4,9
