,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,,
1,05:00:01-06:00:00,1,0
2,06:00:01-07:00:00,9,306
3,07:00:01-08:00:00,10,426
4,08:00:01-09:00:00,13,481
5,09:00:01-10:00:00,9,546
6,10:00:01-11:00:00,9,557
7,11:00:01-12:00:00,9,419
8,12:00:01-13:00:00,8,343
9,13:00:01-14:00:00,5,221
10,14:00:01-15:00:00,12,253
11,15:00:01-16:00:00,7,176
12,16:00:01-17:00:00,7,114
13,17:00:01-18:00:00,9,204
14,18:00:01-19:00:00,6,135
15,19:00:01-20:00:00,7,199
16,20:00:01-21:00:00,6,109
17,21:00:01-22:00:00,4,172
18,22:00:01-23:00:00,2,21
19,23:00:01-24:00:00,0,0
