,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,,
1,05:00:01-06:00:00,2,6
2,06:00:01-07:00:00,9,210
3,07:00:01-08:00:00,10,265
4,08:00:01-09:00:00,14,358
5,09:00:01-10:00:00,11,324
6,10:00:01-11:00:00,7,353
7,11:00:01-12:00:00,12,231
8,12:00:01-13:00:00,9,220
9,13:00:01-14:00:00,6,131
10,14:00:01-15:00:00,8,114
11,15:00:01-16:00:00,8,149
12,16:00:01-17:00:00,10,179
13,17:00:01-18:00:00,14,177
14,18:00:01-19:00:00,10,237
15,19:00:01-20:00:00,8,308
16,20:00:01-21:00:00,8,132
17,21:00:01-22:00:00,6,198
18,22:00:01-23:00:00,2,31
19,23:00:01-24:00:00,0,0
