,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,0,0
1,05:00:01-06:00:00,1,0
2,06:00:01-07:00:00,3,109
3,07:00:01-08:00:00,3,97
4,08:00:01-09:00:00,3,148
5,09:00:01-10:00:00,0,139
6,10:00:01-11:00:00,2,66
7,11:00:01-12:00:00,1,67
8,12:00:01-13:00:00,2,119
9,13:00:01-14:00:00,1,118
10,14:00:01-15:00:00,2,67
11,15:00:01-16:00:00,1,53
12,16:00:01-17:00:00,1,77
13,17:00:01-18:00:00,3,69
14,18:00:01-19:00:00,1,110
15,19:00:01-20:00:00,0,124
16,20:00:01-21:00:00,1,75
17,21:00:01-22:00:00,3,64
18,22:00:01-23:00:00,0,24
19,23:00:01-24:00:00,,
