,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,,
1,05:00:01-06:00:00,1,2
2,06:00:01-07:00:00,3,100
3,07:00:01-08:00:00,1,95
4,08:00:01-09:00:00,1,113
5,09:00:01-10:00:00,1,131
6,10:00:01-11:00:00,1,72
7,11:00:01-12:00:00,1,73
8,12:00:01-13:00:00,2,104
9,13:00:01-14:00:00,2,119
10,14:00:01-15:00:00,2,61
11,15:00:01-16:00:00,0,63
12,16:00:01-17:00:00,1,43
13,17:00:01-18:00:00,1,53
14,18:00:01-19:00:00,0,102
15,19:00:01-20:00:00,1,98
16,20:00:01-21:00:00,1,94
17,21:00:01-22:00:00,0,49
18,22:00:01-23:00:00,0,29
19,23:00:01-24:00:00,,
