,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,,
1,05:00:01-06:00:00,4,32
2,06:00:01-07:00:00,10,191
3,07:00:01-08:00:00,9,358
4,08:00:01-09:00:00,4,299
5,09:00:01-10:00:00,6,277
6,10:00:01-11:00:00,6,205
7,11:00:01-12:00:00,5,123
8,12:00:01-13:00:00,5,212
9,13:00:01-14:00:00,7,206
10,14:00:01-15:00:00,4,128
11,15:00:01-16:00:00,3,160
12,16:00:01-17:00:00,3,148
13,17:00:01-18:00:00,0,125
14,18:00:01-19:00:00,2,116
15,19:00:01-20:00:00,2,123
16,20:00:01-21:00:00,4,254
17,21:00:01-22:00:00,1,145
18,22:00:01-23:00:00,1,82
19,23:00:01-24:00:00,1,13
