,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,6,168
1,05:00:01-06:00:00,3,13
2,06:00:01-07:00:00,8,154
3,07:00:01-08:00:00,6,302
4,08:00:01-09:00:00,7,341
5,09:00:01-10:00:00,6,173
6,10:00:01-11:00:00,2,126
7,11:00:01-12:00:00,4,150
8,12:00:01-13:00:00,4,209
9,13:00:01-14:00:00,3,145
10,14:00:01-15:00:00,5,60
11,15:00:01-16:00:00,1,65
12,16:00:01-17:00:00,4,174
13,17:00:01-18:00:00,1,111
14,18:00:01-19:00:00,1,138
15,19:00:01-20:00:00,3,135
16,20:00:01-21:00:00,3,274
17,21:00:01-22:00:00,2,98
18,22:00:01-23:00:00,0,109
19,23:00:01-24:00:00,1,13
